path, orbit, block, line, sample, lat, lon, an, ca, cf, rms_atm, rms_model, rms_ad_model, weight, tweight, ascend
87, 88214, 25, 239, 1170, 78.566824, 217.377359, 0.689624, 0.736451, 1.034731, 3.827778, 4.395000, 4.300000, 0.500000, 4.500000, 0
87, 88214, 25, 240, 1170, 78.566013, 217.375282, 0.700710, 0.741651, 1.065515, 4.070000, 4.130323, 4.210000, 0.500000, 1.500000, 0
87, 88214, 25, 241, 1171, 78.561955, 217.364922, 0.704461, 0.749060, 1.081158, 3.880000, 4.139615, 4.082000, 0.500000, 2.000000, 0
87, 88214, 25, 242, 1171, 78.559790, 217.359411, 0.714431, 0.742969, 1.108437, 3.850000, 4.462916, 3.678333, 0.500000, 3.000000, 0
87, 88214, 25, 242, 1172, 78.559519, 217.358725, 0.681498, 0.735798, 1.099978, 3.370000, 4.420000, 4.300000, 0.500000, 0.500000, 0
87, 88214, 25, 243, 1172, 78.557351, 217.353245, 0.695285, 0.735273, 1.117873, 4.590000, 4.151600, 4.332222, 0.500000, 4.000000, 0
87, 88214, 25, 244, 1172, 78.554911, 217.347092, 0.700167, 0.725528, 1.114939, 4.332222, 4.037273, 4.590000, 0.500000, 4.500000, 0
87, 88214, 25, 245, 1172, 78.554098, 217.345038, 0.678819, 0.718804, 1.093088, 4.300000, 4.444706, 3.370000, 0.500000, 1.500000, 0
87, 88214, 25, 245, 1173, 78.552474, 217.340904, 0.637152, 0.707979, 1.064920, 3.695000, 5.317701, 3.636667, 0.500000, 2.000000, 0
87, 88214, 25, 246, 1173, 78.550041, 217.334672, 0.617081, 0.708410, 1.054043, 3.291111, 5.104839, 3.433333, 0.500000, 4.500000, 0
87, 88214, 25, 247, 1173, 78.548421, 217.330506, 0.645809, 0.705662, 1.067167, 3.636667, 5.842759, 3.695000, 0.500000, 3.000000, 0
87, 88214, 25, 247, 1174, 78.547610, 217.328421, 0.625288, 0.695793, 1.056170, 3.433333, 10.137765, 5.548750, 0.500000, 1.500000, 0
87, 88214, 25, 248, 1174, 78.545451, 217.322852, 0.685322, 0.692410, 1.086616, 3.525000, 4.276522, 3.301250, 0.500000, 2.000000, 0
87, 88214, 25, 249, 1174, 78.543023, 217.316575, 0.735177, 0.690299, 1.115311, 3.434444, 3.546667, 3.546667, 0.500000, 4.500000, 0
87, 88214, 25, 250, 1174, 78.542483, 217.315182, 0.765797, 0.692956, 1.127792, 3.940000, 3.903333, 3.903333, 0.500000, 1.000000, 0
87, 88214, 25, 250, 1175, 78.540593, 217.310324, 0.695064, 0.691193, 1.094391, 3.738571, 3.493125, 3.525000, 0.500000, 3.500000, 0
87, 88214, 25, 25, 1082, 79.073270, 218.743675, 0.687897, 0.670609, 0.841639, 4.875000, 6.640000, 5.020000, 0.500000, 1.000000, 0
87, 88214, 25, 25, 1083, 79.071427, 218.738521, 0.763536, 0.691773, 0.894638, 5.045714, 6.357059, 8.996667, 0.500000, 3.500000, 0
87, 88214, 25, 251, 1175, 78.538158, 217.304110, 0.743481, 0.717048, 1.097022, 6.923333, 4.750000, 4.750000, 0.500000, 3.000000, 0
87, 88214, 25, 252, 1175, 78.536534, 217.299980, 0.801583, 0.750049, 1.092343, 4.692000, 4.618750, 4.618750, 0.500000, 2.500000, 0
87, 88214, 25, 252, 1176, 78.535993, 217.298602, 0.750879, 0.743996, 1.103911, 4.750000, 6.978333, 6.978333, 0.500000, 1.000000, 0
87, 88214, 25, 253, 1176, 78.534370, 217.294464, 0.755278, 0.759358, 1.113531, 6.978333, 4.750000, 4.750000, 0.500000, 3.000000, 0
87, 88214, 25, 254, 1176, 78.531127, 217.286167, 0.722185, 0.755973, 1.110123, 3.678333, 4.632857, 3.850000, 0.500000, 3.000000, 0
87, 88214, 25, 255, 1176, 78.530856, 217.285476, 0.668447, 0.747823, 1.086383, 3.420000, 3.370000, 3.370000, 0.500000, 0.500000, 0
87, 88214, 25, 255, 1177, 78.528694, 217.279955, 0.677483, 0.699677, 1.088894, 3.301250, 4.497727, 3.525000, 0.500000, 4.000000, 0
87, 88214, 25, 256, 1177, 78.528423, 217.279268, 0.650754, 0.708844, 1.030374, 3.680000, 5.543863, 4.972222, 0.500000, 0.500000, 0
87, 88214, 25, 259, 1178, 78.519222, 217.255921, 0.579942, 0.689318, 0.989176, 3.620000, 5.093333, 6.022857, 0.500000, 2.500000, 0
87, 88214, 25, 260, 1179, 78.517599, 217.251798, 0.650070, 0.684337, 1.018777, 3.731667, 5.930303, 8.631111, 0.500000, 3.000000, 0
87, 88214, 25, 26, 1083, 79.069063, 218.731817, 0.744765, 0.663789, 0.863094, 3.795556, 3.640000, 3.640000, 0.500000, 4.500000, 0
87, 88214, 25, 261, 1179, 78.515164, 217.245620, 0.636373, 0.692867, 1.020934, 6.823333, 10.117907, 3.947500, 0.500000, 1.500000, 0
87, 88214, 25, 262, 1180, 78.512188, 217.238077, 0.597576, 0.704238, 1.036081, 4.870000, 7.670000, 7.670000, 0.500000, 2.000000, 0
87, 88214, 25, 263, 1180, 78.509754, 217.231900, 0.574359, 0.694032, 1.034427, 3.425556, 4.776154, 7.670000, 0.500000, 4.500000, 0
87, 88214, 25, 264, 1180, 78.507592, 217.226404, 0.608133, 0.689860, 1.008486, 3.456000, 4.658446, 4.219143, 0.500000, 2.500000, 0
87, 88214, 25, 264, 1181, 78.507322, 217.225716, 0.651133, 0.693497, 1.070522, 3.410000, 5.108148, 3.636667, 0.500000, 0.500000, 0
87, 88214, 25, 265, 1181, 78.505161, 217.220214, 0.615059, 0.687420, 1.009504, 4.437500, 4.617551, 4.045312, 0.500000, 4.000000, 0
87, 88214, 25, 266, 1181, 78.502731, 217.214022, 0.605178, 0.697057, 0.995948, 3.462500, 5.207647, 5.396000, 0.500000, 2.000000, 0
87, 88214, 25, 27, 1083, 79.067487, 218.727346, 0.527162, 0.626916, 0.830256, 4.695000, 6.485822, 7.408000, 0.500000, 3.000000, 0
87, 88214, 25, 27, 1084, 79.066700, 218.725111, 0.671985, 0.665698, 0.836859, 5.020000, 4.875000, 4.875000, 0.500000, 1.500000, 0
87, 88214, 25, 272, 1183, 78.490292, 217.182609, 0.623148, 0.657254, 1.034374, 4.280000, 5.471103, 3.517778, 0.500000, 0.500000, 0
87, 88214, 25, 272, 1184, 78.488399, 217.177836, 0.581251, 0.668504, 1.033075, 3.872857, 5.833293, 3.490000, 0.500000, 3.500000, 0
87, 88214, 25, 273, 1184, 78.485966, 217.171704, 0.693362, 0.662750, 1.082025, 3.498889, 3.738571, 3.738571, 0.500000, 4.500000, 0
87, 88214, 25, 274, 1184, 78.484343, 217.167613, 0.740743, 0.676824, 1.094168, 3.546667, 3.434444, 3.434444, 0.500000, 3.000000, 0
87, 88214, 25, 274, 1185, 78.483532, 217.165569, 0.747860, 0.690450, 1.145052, 3.903333, 3.940000, 3.940000, 0.500000, 1.500000, 0
87, 88214, 25, 275, 1185, 78.481369, 217.160116, 0.687383, 0.713879, 1.118174, 3.625000, 4.342631, 4.332222, 0.500000, 4.000000, 0
87, 88214, 25, 276, 1185, 78.478936, 217.153985, 0.641186, 0.724616, 1.076709, 3.780000, 4.942174, 6.735000, 0.500000, 4.500000, 0
87, 88214, 25, 277, 1185, 78.478666, 217.153303, 0.658429, 0.715847, 0.991004, 2.840000, 5.815000, 7.054444, 0.500000, 0.500000, 0
87, 88214, 25, 277, 1186, 78.476502, 217.147861, 0.681405, 0.715514, 1.023484, 3.001250, 5.000213, 5.490000, 0.500000, 4.000000, 0
87, 88214, 25, 278, 1186, 78.474067, 217.141750, 0.627129, 0.711820, 1.014221, 3.216667, 4.928428, 3.800000, 0.500000, 4.500000, 0
87, 88214, 25, 279, 1186, 78.472713, 217.138360, 0.579996, 0.716055, 0.997348, 2.912000, 3.620000, 3.620000, 0.500000, 2.500000, 0
87, 88214, 25, 279, 1187, 78.471631, 217.135649, 0.629607, 0.719845, 1.026017, 4.470000, 3.386923, 3.216667, 0.500000, 2.000000, 0
87, 88214, 25, 280, 1187, 78.470278, 217.132259, 0.678872, 0.676832, 0.920678, 4.128000, 7.064318, 4.720000, 0.500000, 2.500000, 0
87, 88214, 25, 28, 1084, 79.064335, 218.718410, 0.550573, 0.662771, 0.854456, 7.064444, 6.326852, 5.743636, 0.500000, 4.500000, 0
87, 88214, 25, 281, 1187, 78.467032, 217.124108, 0.558500, 0.622887, 0.776988, 5.746667, 6.421538, 5.673333, 0.500000, 3.000000, 0
87, 88214, 25, 282, 1188, 78.465140, 217.119337, 0.707771, 0.659609, 0.837944, 7.334286, 3.864545, 3.640000, 0.500000, 3.500000, 0
87, 88214, 25, 283, 1188, 78.462169, 217.111829, 0.462830, 0.678587, 0.865787, 4.756250, 5.948889, 11.523333, 0.500000, 4.000000, 0
87, 88214, 25, 284, 1188, 78.461088, 217.109100, 0.424601, 0.680602, 0.943076, 4.827500, 4.025000, 4.025000, 0.500000, 2.000000, 0
87, 88214, 25, 284, 1189, 78.460278, 217.107056, 0.466273, 0.672981, 0.867765, 11.523333, 4.500000, 4.756250, 0.500000, 1.500000, 0
87, 88214, 25, 285, 1189, 78.457577, 217.100241, 0.558478, 0.677215, 0.874999, 3.854000, 5.487000, 5.173333, 0.500000, 2.500000, 0
87, 88214, 25, 286, 1189, 78.455418, 217.094777, 0.608041, 0.671941, 0.846258, 4.380000, 7.333684, 3.715000, 0.500000, 1.500000, 0
87, 88214, 25, 286, 1190, 78.455149, 217.094092, 0.586949, 0.682227, 0.794256, 5.640000, 5.467857, 8.130000, 0.500000, 0.500000, 0
87, 88214, 25, 287, 1190, 78.452721, 217.087935, 0.544284, 0.669030, 0.783588, 5.957500, 5.079333, 7.480000, 0.500000, 2.000000, 0
87, 88214, 25, 288, 1190, 78.450291, 217.081803, 0.491168, 0.668827, 0.843746, 5.862500, 4.115455, 5.332727, 0.500000, 2.000000, 0
87, 88214, 25, 289, 1190, 78.449480, 217.079770, 0.499690, 0.653731, 0.918472, 5.390000, 5.661176, 4.540000, 0.500000, 1.000000, 0
87, 88214, 25, 289, 1191, 78.448399, 217.077064, 0.467040, 0.615694, 0.906088, 6.380000, 6.483160, 7.066667, 0.500000, 2.000000, 0
87, 88214, 25, 29, 1084, 79.061970, 218.711709, 0.596300, 0.670833, 0.908580, 4.845556, 5.154091, 9.198750, 0.500000, 4.500000, 0
87, 88214, 25, 291, 1191, 78.443529, 217.064930, 0.570893, 0.617672, 0.771162, 5.673333, 9.726177, 5.746667, 0.500000, 3.000000, 0
87, 88214, 25, 292, 1192, 78.440821, 217.058212, 0.472000, 0.615717, 0.742260, 6.475000, 7.541000, 5.190000, 0.500000, 3.000000, 0
87, 88214, 25, 293, 1192, 78.439194, 217.054201, 0.430471, 0.574813, 0.773571, 5.073333, 8.721038, 7.855790, 0.500000, 1.500000, 0
87, 88214, 25, 294, 1193, 78.436212, 217.046858, 0.449751, 0.557501, 0.792027, 3.857500, 7.107822, 5.691379, 0.500000, 2.000000, 0
87, 88214, 25, 295, 1193, 78.433773, 217.040822, 0.335068, 0.540994, 0.812403, 7.501111, 3.765218, 3.805000, 0.500000, 4.500000, 0
87, 88214, 25, 296, 1193, 78.432150, 217.036775, 0.349138, 0.563443, 0.804274, 5.235000, 9.967778, 16.070000, 0.500000, 3.000000, 0
87, 88214, 25, 296, 1194, 78.431339, 217.034747, 0.438118, 0.568658, 0.756905, 4.473333, 8.079963, 3.585333, 0.500000, 1.500000, 0
87, 88214, 25, 297, 1194, 78.428908, 217.028638, 0.451705, 0.578753, 0.732155, 3.716667, 7.346758, 7.218378, 0.500000, 4.500000, 0
87, 88214, 25, 298, 1194, 78.426480, 217.022508, 0.447558, 0.588530, 0.741131, 7.010000, 7.312562, 8.981111, 0.500000, 4.500000, 0
87, 88214, 25, 299, 1194, 78.426210, 217.021827, 0.488055, 0.589757, 0.759130, 6.820000, 8.526139, 4.856470, 0.500000, 0.500000, 0
87, 88214, 25, 299, 1195, 78.424321, 217.017061, 0.468253, 0.583413, 0.691351, 5.898571, 8.701077, 8.432000, 0.500000, 3.500000, 0
87, 88214, 25, 300, 1195, 78.421891, 217.010966, 0.498139, 0.584007, 0.671677, 4.714444, 19.307846, 6.936000, 0.500000, 4.500000, 0
87, 88214, 25, 30, 1084, 79.061707, 218.710966, 0.617294, 0.674854, 0.967711, 3.840000, 6.831888, 4.444444, 0.500000, 0.500000, 0
87, 88214, 25, 30, 1085, 79.059606, 218.705007, 0.540990, 0.639766, 0.911113, 3.972500, 7.237016, 10.536250, 0.500000, 4.000000, 0
87, 88214, 25, 301, 1195, 78.420539, 217.007597, 0.496522, 0.577478, 0.677173, 6.936000, 15.297909, 4.714444, 0.500000, 2.500000, 0
87, 88214, 25, 301, 1196, 78.419457, 217.004911, 0.471659, 0.578575, 0.754236, 5.332500, 8.141283, 4.957500, 0.500000, 2.000000, 0
87, 88214, 25, 302, 1196, 78.417023, 216.998862, 0.430001, 0.569198, 0.744532, 5.124000, 5.361707, 3.703846, 0.500000, 2.500000, 0
87, 88214, 25, 303, 1196, 78.414590, 216.992803, 0.423166, 0.553175, 0.737044, 9.198889, 13.281289, 18.106000, 0.500000, 4.500000, 0
87, 88214, 25, 304, 1197, 78.412428, 216.987409, 0.455883, 0.555185, 0.651204, 5.146250, 25.813288, 19.643333, 0.500000, 4.000000, 0
87, 88214, 25, 305, 1197, 78.409995, 216.981347, 0.449364, 0.574452, 0.635496, 4.964444, 7.603333, 7.603333, 0.500000, 4.500000, 0
87, 88214, 25, 306, 1197, 78.408644, 216.977984, 0.356772, 0.593717, 0.669631, 7.828000, 10.607500, 10.607500, 0.500000, 2.500000, 0
87, 88214, 25, 306, 1198, 78.407562, 216.975296, 0.294265, 0.584054, 0.704578, 14.932500, 4.604000, 4.604000, 0.500000, 2.000000, 0
87, 88214, 25, 307, 1198, 78.405128, 216.969263, 0.304687, 0.585755, 0.754367, 5.195556, 3.298333, 3.298333, 0.500000, 4.500000, 0
87, 88214, 25, 308, 1198, 78.402963, 216.963907, 0.406230, 0.591411, 0.754159, 5.848750, 8.297200, 12.945714, 0.500000, 4.000000, 0
87, 88214, 25, 308, 1199, 78.402693, 216.963239, 0.450356, 0.570359, 0.750657, 7.150000, 6.967969, 3.991667, 0.500000, 0.500000, 0
87, 88214, 25, 309, 1199, 78.400529, 216.957881, 0.492719, 0.582185, 0.775442, 5.256250, 7.921161, 6.565555, 0.500000, 4.000000, 0
87, 88214, 25, 310, 1199, 78.398097, 216.951841, 0.494741, 0.579299, 0.826323, 4.691111, 5.428660, 4.155439, 0.500000, 4.500000, 0
87, 88214, 25, 31, 1085, 79.057242, 218.698294, 0.587036, 0.662373, 0.972339, 4.193333, 5.679275, 6.302857, 0.500000, 4.500000, 0
87, 88214, 25, 311, 1199, 78.397016, 216.949150, 0.496763, 0.565184, 0.858218, 5.577500, 5.601327, 5.182048, 0.500000, 2.000000, 0
87, 88214, 25, 311, 1200, 78.395666, 216.945788, 0.503077, 0.578616, 0.894095, 4.516000, 5.338532, 3.601250, 0.500000, 2.500000, 0
87, 88214, 25, 312, 1200, 78.393505, 216.940420, 0.510792, 0.572568, 0.916019, 4.540000, 5.597206, 5.619623, 0.500000, 3.500000, 0
87, 88214, 25, 313, 1200, 78.392153, 216.937074, 0.499213, 0.575534, 0.898721, 3.980000, 5.295978, 4.874474, 0.500000, 0.500000, 0
87, 88214, 25, 315, 1201, 78.386205, 216.922352, 0.491701, 0.551729, 0.803393, 4.415000, 7.706293, 5.338044, 0.500000, 1.000000, 0
87, 88214, 25, 316, 1201, 78.385395, 216.920340, 0.551905, 0.547582, 0.808241, 5.266667, 5.941823, 4.827222, 0.500000, 1.500000, 0
87, 88214, 25, 316, 1202, 78.383773, 216.916319, 0.546358, 0.550733, 0.851695, 8.035000, 5.615792, 4.829535, 0.500000, 3.000000, 0
87, 88214, 25, 317, 1202, 78.381340, 216.910308, 0.543633, 0.546270, 0.840731, 4.411111, 5.753913, 6.017000, 0.500000, 4.500000, 0
87, 88214, 25, 318, 1202, 78.379718, 216.906305, 0.518778, 0.540385, 0.873398, 4.003333, 5.836659, 6.447500, 0.500000, 3.000000, 0
87, 88214, 25, 318, 1203, 78.379178, 216.904969, 0.517026, 0.543220, 0.875744, 4.040000, 5.659239, 5.352222, 0.500000, 1.000000, 0
87, 88214, 25, 319, 1203, 78.376478, 216.898264, 0.565043, 0.535597, 0.869206, 3.588889, 5.793885, 5.470000, 0.500000, 4.500000, 0
87, 88214, 25, 320, 1203, 78.374320, 216.892895, 0.564372, 0.547100, 0.842754, 4.432500, 5.124291, 4.749348, 0.500000, 4.000000, 0
87, 88214, 25, 32, 1085, 79.055929, 218.694560, 0.618531, 0.674957, 1.011904, 8.340000, 4.261267, 4.437500, 0.500000, 2.500000, 0
87, 88214, 25, 32, 1086, 79.054880, 218.691572, 0.633062, 0.650055, 0.989895, 6.510000, 5.342500, 5.475000, 0.500000, 2.000000, 0
87, 88214, 25, 321, 1203, 78.373780, 216.891556, 0.526720, 0.575827, 0.823102, 9.160000, 6.185142, 4.710000, 0.500000, 1.000000, 0
87, 88214, 25, 321, 1204, 78.371889, 216.886882, 0.469656, 0.583718, 0.810909, 6.228571, 7.237068, 6.453415, 0.500000, 3.500000, 0
87, 88214, 25, 322, 1204, 78.369457, 216.880885, 0.505654, 0.602643, 0.825553, 6.615556, 5.634475, 4.118000, 0.500000, 4.500000, 0
87, 88214, 25, 323, 1204, 78.368106, 216.877550, 0.527269, 0.603709, 0.839563, 3.492000, 5.960184, 5.891250, 0.500000, 2.500000, 0
87, 88214, 25, 323, 1205, 78.367026, 216.874877, 0.502132, 0.593426, 0.812835, 5.425000, 5.755884, 5.894000, 0.500000, 2.000000, 0
87, 88214, 25, 324, 1205, 78.364594, 216.868873, 0.496726, 0.579009, 0.845331, 4.786667, 5.152171, 4.177500, 0.500000, 4.500000, 0
87, 88214, 25, 325, 1205, 78.362431, 216.863558, 0.491637, 0.570598, 0.863445, 4.381250, 5.185107, 5.018222, 0.500000, 4.000000, 0
87, 88214, 25, 326, 1205, 78.362161, 216.862895, 0.515302, 0.574984, 0.879504, 4.060000, 4.814658, 3.943125, 0.500000, 0.500000, 0
87, 88214, 25, 326, 1206, 78.359996, 216.857595, 0.519397, 0.589191, 0.925450, 4.884000, 5.801321, 10.052131, 0.500000, 2.500000, 0
87, 88214, 25, 327, 1206, 78.359455, 216.856271, 0.576704, 0.592470, 0.987155, 3.490000, 5.790087, 3.672143, 0.500000, 1.000000, 0
87, 88214, 25, 328, 1207, 78.355130, 216.845640, 0.666685, 0.593367, 0.965266, 3.820000, 5.830000, 5.830000, 0.500000, 0.500000, 0
87, 88214, 25, 329, 1207, 78.352699, 216.839645, 0.676276, 0.602174, 0.892709, 4.240000, 14.863333, 3.600000, 0.500000, 1.000000, 0
87, 88214, 25, 330, 1207, 78.350537, 216.834323, 0.623640, 0.619034, 0.800262, 8.973750, 5.005000, 5.906364, 0.500000, 4.000000, 0
87, 88214, 25, 330, 1208, 78.350266, 216.833657, 0.594250, 0.618232, 0.764073, 7.450000, 6.506765, 5.606364, 0.500000, 0.500000, 0
87, 88214, 25, 33, 1086, 79.052517, 218.684851, 0.649846, 0.672011, 1.019273, 8.631111, 5.029318, 3.731667, 0.500000, 4.500000, 0
87, 88214, 25, 331, 1208, 78.349996, 216.832992, 0.601002, 0.624666, 0.752654, 6.870000, 6.231176, 5.606364, 0.500000, 0.500000, 0
87, 88214, 25, 34, 1086, 79.050152, 218.678149, 0.660326, 0.684430, 0.981260, 7.848889, 7.203721, 3.760000, 0.500000, 4.500000, 0
87, 88214, 25, 343, 1212, 78.321615, 216.763563, 0.557091, 0.528844, 1.043111, 6.730000, 4.270000, 4.270000, 0.500000, 1.000000, 0
87, 88214, 25, 343, 1213, 78.319725, 216.758945, 0.475823, 0.543980, 1.056966, 9.764000, 5.227021, 3.750000, 0.500000, 2.500000, 0
87, 88214, 25, 345, 1213, 78.315682, 216.748984, 0.541706, 0.531293, 1.036959, 4.270000, 6.730000, 6.730000, 0.500000, 1.000000, 0
87, 88214, 25, 346, 1214, 78.313796, 216.744340, 0.543079, 0.491183, 1.023143, 5.720000, 2.815000, 2.815000, 0.500000, 1.500000, 0
87, 88214, 25, 35, 1087, 79.047784, 218.671468, 0.635562, 0.652717, 0.931262, 5.796667, 6.154699, 7.337778, 0.500000, 4.500000, 0
87, 88214, 25, 36, 1087, 79.045680, 218.665530, 0.666399, 0.651560, 0.885336, 4.886250, 7.140238, 8.260000, 0.500000, 4.000000, 0
87, 88214, 25, 37, 1087, 79.044364, 218.661817, 0.529514, 0.629397, 0.815174, 4.090000, 10.201373, 4.695000, 0.500000, 2.500000, 0
87, 88214, 25, 37, 1088, 79.043312, 218.658849, 0.569088, 0.661538, 0.798023, 3.285000, 4.276250, 4.999091, 0.500000, 2.000000, 0
87, 88214, 25, 376, 1226, 78.241145, 216.568097, 0.475194, 0.666014, 1.010105, 6.260000, 8.351429, 8.351429, 0.500000, 2.000000, 0
87, 88214, 25, 377, 1226, 78.239536, 216.564221, 0.404965, 0.684861, 1.019646, 7.697500, 5.337500, 5.337500, 0.500000, 2.000000, 0
87, 88214, 25, 377, 1227, 78.238196, 216.560994, 0.406216, 0.728603, 1.029690, 5.337500, 7.697500, 7.697500, 0.500000, 2.000000, 0
87, 88214, 25, 378, 1227, 78.235783, 216.555196, 0.464895, 0.753583, 1.048514, 4.888000, 5.337500, 5.337500, 0.500000, 2.500000, 0
87, 88214, 25, 379, 1227, 78.233907, 216.550678, 0.539777, 0.757471, 1.049709, 5.380000, 5.426667, 5.426667, 0.500000, 1.500000, 0
87, 88214, 25, 380, 1228, 78.230964, 216.543541, 0.652717, 0.706895, 1.052920, 6.995000, 5.858704, 6.263333, 0.500000, 1.000000, 0
87, 88214, 25, 38, 1088, 79.040942, 218.652198, 0.447564, 0.630004, 0.792658, 5.865556, 7.115714, 5.360000, 0.500000, 4.500000, 0
87, 88214, 25, 381, 1228, 78.228824, 216.538361, 0.587217, 0.705435, 1.024217, 7.670000, 4.309545, 4.870000, 0.500000, 2.000000, 0
87, 88214, 25, 382, 1228, 78.228021, 216.536424, 0.536988, 0.712314, 1.004801, 5.426667, 2.912000, 2.912000, 0.500000, 1.500000, 0
87, 88214, 25, 39, 1088, 79.038830, 218.646323, 0.430257, 0.587001, 0.839477, 6.572500, 6.044196, 4.090000, 0.500000, 4.000000, 0
87, 88214, 25, 39, 1089, 79.038567, 218.645592, 0.491478, 0.616393, 0.888080, 9.010000, 6.125642, 3.929091, 0.500000, 0.500000, 0
87, 88214, 25, 40, 1089, 79.036191, 218.638988, 0.462861, 0.572262, 0.904034, 5.700000, 4.937152, 7.014490, 0.500000, 4.500000, 0
87, 88214, 25, 405, 1238, 78.171405, 216.401068, 0.514678, 0.636475, 1.004097, 8.740000, 7.419256, 4.210000, 0.500000, 1.000000, 0
87, 88214, 25, 406, 1238, 78.169539, 216.396651, 0.572120, 0.645852, 1.014391, 7.231429, 5.984245, 4.021875, 0.500000, 3.500000, 0
87, 88214, 25, 406, 1239, 78.169006, 216.395390, 0.528921, 0.630292, 0.996459, 4.700000, 7.266007, 5.520000, 0.500000, 1.000000, 0
87, 88214, 25, 407, 1239, 78.166608, 216.389710, 0.542387, 0.639826, 1.007381, 5.893333, 6.375840, 5.015714, 0.500000, 4.500000, 0
87, 88214, 25, 408, 1239, 78.164214, 216.384015, 0.551768, 0.650928, 1.015160, 6.393333, 6.166787, 4.436842, 0.500000, 4.500000, 0
87, 88214, 25, 409, 1239, 78.163681, 216.382747, 0.612648, 0.666739, 1.024351, 9.525000, 4.518217, 8.340000, 0.500000, 1.000000, 0
87, 88214, 25, 409, 1240, 78.161820, 216.378318, 0.487029, 0.669551, 0.992292, 8.351429, 6.260000, 6.260000, 0.500000, 3.500000, 0
87, 88214, 25, 410, 1240, 78.159425, 216.372633, 0.587784, 0.690697, 1.013258, 4.944444, 4.007284, 3.708889, 0.500000, 4.500000, 0
87, 88214, 25, 41, 1089, 79.033819, 218.632350, 0.443939, 0.586451, 0.835337, 7.341111, 5.833097, 6.550000, 0.500000, 4.500000, 0
87, 88214, 25, 411, 1240, 78.157829, 216.368855, 0.642998, 0.700222, 1.044110, 5.015000, 11.399079, 4.972222, 0.500000, 3.000000, 0
87, 88214, 25, 411, 1241, 78.157031, 216.366969, 0.630426, 0.699266, 1.018493, 3.800000, 8.410983, 5.081250, 0.500000, 1.500000, 0
87, 88214, 25, 412, 1241, 78.154639, 216.361297, 0.642622, 0.702668, 1.045103, 4.972222, 11.666712, 5.015000, 0.500000, 4.500000, 0
87, 88214, 25, 413, 1241, 78.152249, 216.355613, 0.653403, 0.700732, 1.046282, 6.263333, 12.348030, 6.995000, 0.500000, 4.500000, 0
87, 88214, 25, 414, 1241, 78.151984, 216.354981, 0.677366, 0.703191, 1.032865, 4.660000, 4.933333, 5.388824, 0.500000, 0.500000, 0
87, 88214, 25, 414, 1242, 78.149861, 216.349935, 0.677195, 0.703804, 1.033150, 5.275000, 4.869362, 5.407000, 0.500000, 4.000000, 0
87, 88214, 25, 415, 1242, 78.147472, 216.344280, 0.676045, 0.707047, 1.023815, 5.490000, 4.480333, 5.206667, 0.500000, 4.500000, 0
87, 88214, 25, 416, 1242, 78.146144, 216.341151, 0.656378, 0.699619, 1.009302, 7.058000, 5.017941, 4.910000, 0.500000, 2.500000, 0
87, 88214, 25, 416, 1243, 78.145879, 216.340526, 0.660758, 0.695211, 1.015707, 4.910000, 5.274762, 7.058000, 0.500000, 0.500000, 0
87, 88214, 25, 417, 1243, 78.142694, 216.333024, 0.633092, 0.675075, 0.996960, 4.790000, 5.207342, 5.276667, 0.500000, 4.500000, 0
87, 88214, 25, 418, 1243, 78.140308, 216.327381, 0.591154, 0.658865, 0.975548, 7.943333, 5.306177, 5.672051, 0.500000, 4.500000, 0
87, 88214, 25, 419, 1244, 78.137924, 216.321740, 0.558466, 0.658017, 0.968702, 5.993750, 7.648875, 3.390000, 0.500000, 4.000000, 0
87, 88214, 25, 420, 1244, 78.135539, 216.316123, 0.586657, 0.675221, 0.961884, 6.702222, 6.103333, 5.621111, 0.500000, 4.500000, 0
87, 88214, 25, 42, 1089, 79.033029, 218.630129, 0.407733, 0.628260, 0.830451, 4.893333, 3.825000, 3.825000, 0.500000, 1.500000, 0
87, 88214, 25, 42, 1090, 79.031450, 218.625676, 0.439223, 0.633416, 0.926052, 4.693333, 6.836667, 6.836667, 0.500000, 3.000000, 0
87, 88214, 25, 421, 1244, 78.134480, 216.313627, 0.608257, 0.705755, 0.968869, 12.460000, 6.862561, 11.310000, 0.500000, 2.000000, 0
87, 88214, 25, 421, 1245, 78.133156, 216.310503, 0.593500, 0.691781, 0.966018, 11.388000, 6.752466, 3.100000, 0.500000, 2.500000, 0
87, 88214, 25, 422, 1245, 78.130778, 216.304862, 0.653678, 0.719801, 0.994802, 7.054444, 5.376098, 2.840000, 0.500000, 4.500000, 0
87, 88214, 25, 423, 1245, 78.128401, 216.299212, 0.687500, 0.736212, 1.021386, 4.757778, 4.560727, 3.827778, 0.500000, 4.500000, 0
87, 88214, 25, 424, 1246, 78.125759, 216.292968, 0.701700, 0.742099, 1.048093, 4.158000, 4.146571, 4.300000, 0.500000, 5.000000, 0
87, 88214, 25, 425, 1246, 78.123382, 216.287355, 0.707917, 0.749725, 1.062909, 4.210000, 4.091613, 4.070000, 0.500000, 4.500000, 0
87, 88214, 25, 426, 1246, 78.122591, 216.285483, 0.692497, 0.757035, 1.065022, 4.213333, 4.110541, 4.082000, 0.500000, 1.500000, 0
87, 88214, 25, 426, 1247, 78.121272, 216.282361, 0.707219, 0.761880, 1.070950, 4.082000, 4.109600, 4.080000, 0.500000, 2.500000, 0
